MAG ID	N50 length	Depth	Completeness	group	group2
JL5.bin083	12704	44.29	72.82	70	>70
XZ3.bin005	12704	12.35	78.99	70	>70
GX3.bin077	12703	12.6	88.05	80	>80
SD4.bin132	12693	14.59	86.36	80	>80
SX3.bin032	12679	24.36	81.48	80	>80
AH2.bin091	12673	12.34	84.29	80	>80
SX1.bin040	12665	14.32	74.46	70	>70
GX5.bin079	12661	12.29	72.34	70	>70
SD1.bin128	12634	12.49	86.92	80	>80
AH4.bin002	12633	26.97	90.32	90	>90
GX5.bin082	12619	13.88	82.7	80	>80
XZ1.bin068	12612	11.95	71.41	70	>70
GX2.bin054	12579	12.26	73.42	70	>70
AH2.bin001	12579	10.97	74.29	70	>70
XZ4.bin065	12559	12.12	87.98	80	>80
XZ1.bin180	12546	14.85	90.67	90	>90
AH3.bin115	12536	11.58	74.59	70	>70
AH3.bin106	12533	11.49	92.18	90	>90
SX3.bin026	12526	13.4	98.08	90	>90
SD2.bin073	12508	11.39	83.22	80	>80
XZ1.bin171	12505	10.94	88.42	80	>80
GX5.bin135	12481	24.76	80.73	80	>80
GX3.bin055	12472	12.49	75.05	70	>70
SD1.bin003	12472	16.17	86.15	80	>80
SD4.bin099	12458	14.31	100	90	>90
SX3.bin012	12431	12.34	75.38	70	>70
AH4.bin187	12425	80.35	77.98	70	>70
JL2.bin023	12415	12.74	83.98	80	>80
SD4.bin116	12408	21.7	74.95	70	>70
XZ3.bin088	12401	11.64	86.56	80	>80
SD1.bin074	12361	12.06	84.83	80	>80
GX4.bin142	12315	11.84	91.13	90	>90
AH3.bin026	12314	11.74	76.02	70	>70
GX3.bin053	12285	11.95	87.52	80	>80
XZ5.bin112	12285	26.88	88.98	80	>80
GX2.bin155	12282	25.01	76.18	70	>70
SX3.bin124	12254	69.05	92.7	90	>90
SD1.bin063	12238	28.73	90.75	90	>90
AH2.bin031	12232	17.51	80.6	80	>80
SX1.bin056	12210	13.71	78.93	70	>70
SD3.bin065	12209	12.99	70.04	70	>70
SD1.bin010	12182	13.69	81.08	80	>80
AH5.bin097	12178	12.56	87.77	80	>80
JL3.bin080	12166	11.39	85.61	80	>80
XZ4.bin050	12131	13.51	87.37	80	>80
XZ4.bin046	12122	12.02	92.09	90	>90
SD5.bin047	12113	19.96	79.7	70	>70
XZ2.bin130	12101	58.92	90.72	90	>90
GX5.bin015	12100	12.05	72.41	70	>70
SX2.bin064	12099	12.41	82.07	80	>80
SD1.bin108	12086	12.56	80.52	80	>80
SD4.bin120	12075	15.27	77.54	70	>70
SD3.bin002	12062	11.36	88.81	80	>80
XZ3.bin094	12055	11.98	92.74	90	>90
GX5.bin100	12040	11.67	79.77	70	>70
AH5.bin113	12032	14.17	82.57	80	>80
AH5.bin100	12031	11.78	78.27	70	>70
SX4.bin116	12020	13.43	88.39	80	>80
SX4.bin088	11995	13.11	91.15	90	>90
AH2.bin027	11984	12.11	71.91	70	>70
SD1.bin148	11979	22.92	75.79	70	>70
GX3.bin120	11969	16.05	84.25	80	>80
SX3.bin096	11965	14.48	82.34	80	>80
GX2.bin173	11956	73.57	79.69	70	>70
AH3.bin205	11913	11.85	87.55	80	>80
AH1.bin094	11907	13.61	95.43	90	>90
XZ5.bin129	11900	12.05	85.43	80	>80
GX5.bin115	11891	22.68	74.46	70	>70
GX2.bin162	11888	92.44	76.38	70	>70
XZ5.bin094	11877	12.25	76.49	70	>70
SX1.bin039	11872	17.01	92.62	90	>90
GX1.bin088	11856	14.06	83.22	80	>80
SX4.bin093	11849	11.53	89.11	80	>80
GX3.bin131	11847	13.15	81.15	80	>80
XZ5.bin003	11834	11.02	77.07	70	>70
JL5.bin131	11829	11.1	83.51	80	>80
GX4.bin120	11826	12.53	80.49	80	>80
SX1.bin012	11802	19.64	71.3	70	>70
JL1.bin152	11792	15.35	80.89	80	>80
XZ4.bin094	11782	12.76	82.99	80	>80
SD3.bin024	11770	18.68	71.69	70	>70
JL3.bin064	11765	13	72.13	70	>70
XZ1.bin139	11763	18.93	90.21	90	>90
SX4.bin046	11757	13.07	71.81	70	>70
GX3.bin117	11755	11.51	84.38	80	>80
GX5.bin018	11752	11.94	71.2	70	>70
SX3.bin152	11745	131.8	84.17	80	>80
XZ4.bin008	11731	11.87	87.19	80	>80
JL1.bin155	11716	50	84.5	80	>80
AH3.bin101	11697	43.22	78.32	70	>70
GX1.bin151	11663	14.33	78.1	70	>70
GX4.bin092	11660	12.36	76.87	70	>70
XZ5.bin042	11628	13.4	77.24	70	>70
GX3.bin122	11624	32.25	77.59	70	>70
AH4.bin048	11612	11.61	71.45	70	>70
GX5.bin005	11610	12.22	81.23	80	>80
SD5.bin056	11600	13.3	88.92	80	>80
XZ1.bin048	11596	18.3	85	80	>80
XZ5.bin117	11589	11.61	100	90	>90
AH3.bin175	11588	12.29	79.72	70	>70
SD1.bin127	11583	21.5	81.48	80	>80
XZ1.bin043	11570	12.55	90.19	90	>90
SX3.bin083	11542	13.29	81.82	80	>80
JL2.bin095	11535	39.2	87.07	80	>80
SX4.bin006	11535	12.49	86.18	80	>80
GX3.bin045	11527	139.61	79.13	70	>70
SD4.bin008	11517	25.98	83.47	80	>80
AH5.bin153	11514	12.63	84.18	80	>80
GX1.bin146	11510	11.48	84.81	80	>80
GX2.bin169	11498	49.58	74.8	70	>70
JL1.bin133	11498	14.96	82.1	80	>80
GX4.bin148	11493	14.84	82.14	80	>80
XZ3.bin045	11469	11.54	79.42	70	>70
GX1.bin073	11464	11.9	84.04	80	>80
SX4.bin032	11435	11.87	84.76	80	>80
JL4.bin161	11433	21.37	84.82	80	>80
GX1.bin041	11429	28.01	88.11	80	>80
JL4.bin080	11413	280.58	100	90	>90
XZ2.bin140	11389	20.93	80.41	80	>80
SD3.bin078	11384	41.39	80.23	80	>80
JL1.bin160	11381	14.46	90.49	90	>90
SX4.bin013	11377	36.94	78.56	70	>70
JL2.bin098	11376	12.23	73.21	70	>70
AH3.bin047	11369	11.63	87.41	80	>80
JL1.bin058	11367	49.56	86.5	80	>80
GX2.bin029	11364	17.24	81.07	80	>80
XZ3.bin015	11360	13.13	76.29	70	>70
SX1.bin072	11345	21.95	89.13	80	>80
GX1.bin165	11344	12.17	78.82	70	>70
XZ2.bin072	11339	23.57	77.59	70	>70
GX5.bin132	11333	14.85	88.7	80	>80
XZ3.bin087	11332	62.18	87.92	80	>80
XZ3.bin097	11324	39.05	81.16	80	>80
AH3.bin098	11314	12.42	76.46	70	>70
SD5.bin108	11293	11.57	74.56	70	>70
AH5.bin150	11290	11.59	83.14	80	>80
SX4.bin078	11289	38.4	85.71	80	>80
XZ5.bin061	11288	103.38	87.73	80	>80
SD1.bin029	11280	13.17	90.47	90	>90
SD2.bin019	11266	11.62	85.29	80	>80
XZ5.bin022	11255	12.89	85.21	80	>80
XZ1.bin062	11249	11.95	86.94	80	>80
XZ2.bin124	11247	12.38	81.88	80	>80
SD2.bin158	11238	17.72	74.96	70	>70
GX1.bin105	11237	43.87	87.02	80	>80
AH1.bin042	11189	14.83	86.22	80	>80
AH3.bin177	11175	39.77	80.11	80	>80
GX5.bin077	11171	12.08	83.4	80	>80
XZ4.bin039	11154	11.82	76.56	70	>70
SD2.bin156	11150	16.94	86.9	80	>80
XZ2.bin058	11140	63.55	79.19	70	>70
SX5.bin081	11137	37.29	85.29	80	>80
JL3.bin038	11134	135.52	78.67	70	>70
AH1.bin149	11127	17.26	90.83	90	>90
AH3.bin093	11114	12.13	90.22	90	>90
SD2.bin028	11105	121.2	70.85	70	>70
XZ2.bin023	11101	65.74	83.43	80	>80
GX3.bin082	11087	25.27	86.77	80	>80
GX2.bin051	11081	20.38	82.46	80	>80
GX2.bin068	11079	32.19	71.03	70	>70
JL3.bin086	11079	17.59	99.71	90	>90
AH2.bin157	11071	11.23	72.54	70	>70
AH3.bin014	11058	11.22	80.7	80	>80
XZ2.bin141	11049	53.8	81.12	80	>80
JL1.bin108	11035	57.09	85.16	80	>80
SX1.bin102	11035	61.69	82.99	80	>80
XZ3.bin054	11032	10.88	83.13	80	>80
SX2.bin076	11028	46.9	87.24	80	>80
SX1.bin070	11017	11.87	78.34	70	>70
SD1.bin101	10989	13.5	85.6	80	>80
GX2.bin098	10987	19.93	73.59	70	>70
SD4.bin098	10952	16.5	86.2	80	>80
JL1.bin068	10945	54.27	76.75	70	>70
XZ5.bin041	10937	14.74	90.46	90	>90
GX4.bin075	10927	27.03	81.7	80	>80
JL4.bin163	10922	12.04	86.06	80	>80
JL5.bin064	10915	19.85	91.89	90	>90
XZ1.bin158	10907	11.81	89.02	80	>80
XZ3.bin084	10895	17.23	86.18	80	>80
SD2.bin018	10881	28.45	70.13	70	>70
AH2.bin202	10880	11.69	73.04	70	>70
GX4.bin060	10875	12.29	88.72	80	>80
AH3.bin075	10869	13.16	95.98	90	>90
SD4.bin070	10845	11.18	85.13	80	>80
AH4.bin197	10842	145.35	81.37	80	>80
SD4.bin176	10841	15.95	76.52	70	>70
SD3.bin046	10833	10.82	80.79	80	>80
SX1.bin117	10832	14.47	84.81	80	>80
XZ1.bin132	10829	11.28	75.17	70	>70
SX3.bin092	10823	32.05	88.17	80	>80
GX3.bin114	10817	13.94	71.92	70	>70
SX5.bin080	10806	12.54	85.07	80	>80
SD5.bin103	10785	12.31	79.16	70	>70
GX4.bin037	10777	13.21	85.53	80	>80
XZ4.bin072	10771	11.57	76.89	70	>70
GX4.bin105	10769	12.62	86.69	80	>80
JL5.bin059	10769	10.35	78.26	70	>70
SD5.bin136	10760	10.86	85.26	80	>80
AH3.bin080	10757	10.99	76.54	70	>70
SD4.bin046	10742	19.29	73.59	70	>70
AH2.bin096	10739	18.34	82.73	80	>80
GX5.bin075	10737	13.36	70.3	70	>70
GX4.bin036	10737	11.08	70	70	>70
XZ4.bin013	10725	94.92	78.16	70	>70
SD2.bin008	10719	15.78	86.8	80	>80
GX1.bin004	10715	13.34	77.94	70	>70
XZ2.bin112	10695	11.84	85.86	80	>80
GX2.bin049	10683	12.46	79.95	70	>70
SX3.bin156	10661	15.8	80.49	80	>80
GX3.bin098	10649	11.7	82.67	80	>80
GX2.bin087	10591	64.03	83.21	80	>80
GX4.bin124	10576	37.66	76.8	70	>70
AH5.bin003	10575	70.29	82.78	80	>80
SD4.bin188	10561	11.37	78.21	70	>70
AH2.bin085	10556	11.19	86.3	80	>80
JL5.bin111	10551	10.8	84.62	80	>80
GX5.bin117	10550	17.13	92.79	90	>90
JL5.bin085	10547	10.39	72.97	70	>70
GX4.bin138	10541	12.5	76.76	70	>70
GX4.bin068	10540	15.57	76.76	70	>70
SD4.bin010	10525	12.08	80.36	80	>80
SX3.bin089	10497	12.16	72.58	70	>70
AH1.bin102	10490	11.15	87.52	80	>80
SX4.bin096	10477	11.27	82.64	80	>80
SD4.bin192	10474	10.91	85.78	80	>80
JL1.bin095	10469	15.5	71.19	70	>70
GX4.bin129	10453	12.16	84.22	80	>80
SD4.bin051	10448	11.66	82.17	80	>80
JL4.bin087	10404	36.77	79.56	70	>70
XZ4.bin123	10401	21.25	80.31	80	>80
JL1.bin014	10398	12.03	82.81	80	>80
SD3.bin086	10383	11.02	84.11	80	>80
SD4.bin155	10341	11.39	86.56	80	>80
SD4.bin101	10333	12.57	81.23	80	>80
GX5.bin055	10318	23.26	75.68	70	>70
GX2.bin024	10303	11.06	92.79	90	>90
SD5.bin051	10285	11.58	74.38	70	>70
SD2.bin154	10278	11.27	74.52	70	>70
GX5.bin068	10258	11.42	87.31	80	>80
SD3.bin062	10256	17.72	86.89	80	>80
GX4.bin103	10215	19.67	72.21	70	>70
SX5.bin109	10215	20.32	75.34	70	>70
GX1.bin099	10212	20.8	79.34	70	>70
XZ5.bin106	10212	11.55	83.58	80	>80
GX4.bin022	10210	12.73	89.72	80	>80
SX4.bin038	10187	10.39	76.1	70	>70
XZ5.bin025	10182	10.61	70.69	70	>70
AH5.bin021	10171	11.79	80.45	80	>80
GX2.bin094	10162	23.37	71.44	70	>70
SX3.bin002	10153	13.45	76.83	70	>70
SX1.bin004	10135	25.72	72.7	70	>70
JL1.bin063	10128	13.09	76.96	70	>70
XZ5.bin066	10126	10.59	70.17	70	>70
XZ3.bin086	10114	10.89	79.55	70	>70
AH3.bin079	10101	11.87	82.37	80	>80
AH3.bin025	10096	11.58	89.58	80	>80
XZ2.bin135	10094	22.31	86.57	80	>80
GX2.bin066	10088	11.11	87.5	80	>80
JL3.bin023	10074	11.79	87.2	80	>80
AH2.bin095	10073	11.49	81.07	80	>80
JL1.bin035	10070	11.67	84.53	80	>80
JL2.bin043	10061	11.42	91.42	90	>90
SD4.bin175	10056	11.7	82.66	80	>80
GX4.bin077	10050	14.41	79.7	70	>70
XZ2.bin082	10047	13.42	75.76	70	>70
SD1.bin032	10045	11.28	77.32	70	>70
GX1.bin023	10039	13.03	84.46	80	>80
GX5.bin124	10038	13.31	85.96	80	>80
JL1.bin139	10024	34.99	73.71	70	>70
SD5.bin134	10011	174.31	77.58	70	>70
AH5.bin053	10009	11.7	82.78	80	>80
SX5.bin085	10005	11.18	71.94	70	>70
JL2.bin069	9991	11.16	80.1	80	>80
SD1.bin005	9980	11.58	83.96	80	>80
SD2.bin152	9967	25.63	78.83	70	>70
SD1.bin094	9966	55.44	80.68	80	>80
SX4.bin051	9964	11.64	84.18	80	>80
XZ1.bin001	9964	11.63	80.34	80	>80
SD3.bin023	9963	10.52	75.58	70	>70
SD1.bin174	9952	10.48	90.51	90	>90
SX2.bin068	9951	17.73	93.33	90	>90
XZ3.bin007	9948	12	79.48	70	>70
AH3.bin028	9938	13.2	85.12	80	>80
JL2.bin021	9937	11.31	86.16	80	>80
AH4.bin176	9937	49.28	77.07	70	>70
SD4.bin041	9927	14.09	89.01	80	>80
GX1.bin139	9923	11.36	81	80	>80
SD4.bin117	9920	12.15	75	70	>70
GX5.bin032	9917	12.87	92.09	90	>90
GX1.bin158	9905	119.19	75.31	70	>70
GX4.bin015	9900	13.07	83.17	80	>80
GX2.bin014	9887	14.95	88.06	80	>80
XZ3.bin098	9878	9.87	81.17	80	>80
AH4.bin022	9868	12.04	71.42	70	>70
JL4.bin165	9865	10.88	81.25	80	>80
SD4.bin037	9859	10.8	73.43	70	>70
XZ2.bin022	9858	70.23	83.08	80	>80
SD3.bin178	9856	14.22	82.36	80	>80
JL1.bin162	9851	28.94	84.27	80	>80
GX4.bin020	9845	13.11	81.29	80	>80
XZ5.bin018	9842	11.12	89.23	80	>80
AH2.bin056	9833	10.88	100	90	>90
GX3.bin170	9821	48.97	91.29	90	>90
SD3.bin165	9821	26.79	72.39	70	>70
SX3.bin098	9818	27.72	88.71	80	>80
SD3.bin075	9806	14.58	70.35	70	>70
GX2.bin146	9794	11.57	76.31	70	>70
SX2.bin023	9790	27.24	83.96	80	>80
SX5.bin114	9788	10.87	75.14	70	>70
GX2.bin117	9777	12.84	78.98	70	>70
JL4.bin159	9771	12.05	71.89	70	>70
XZ3.bin118	9758	11.64	79.76	70	>70
GX2.bin165	9756	12.5	86.78	80	>80
GX4.bin044	9746	12.08	84.31	80	>80
GX2.bin126	9741	132.46	87.71	80	>80
AH2.bin061	9734	10.76	86.12	80	>80
JL5.bin010	9729	10.7	86.22	80	>80
SD1.bin092	9729	12.66	86.53	80	>80
SD4.bin158	9725	15.62	72.03	70	>70
GX3.bin001	9717	22.47	72.68	70	>70
SX5.bin048	9716	12.44	75.53	70	>70
SX3.bin053	9711	12.84	86.4	80	>80
SD4.bin118	9708	11.81	75.36	70	>70
SX4.bin036	9703	11.99	84.28	80	>80
XZ5.bin139	9666	10.96	82.11	80	>80
GX2.bin112	9663	19.33	78.53	70	>70
XZ1.bin061	9655	11.56	80.87	80	>80
SX5.bin078	9650	11.26	94.09	90	>90
SD4.bin065	9645	14.69	87.28	80	>80
GX2.bin101	9643	11.26	83.66	80	>80
SX3.bin081	9635	24.27	92.67	90	>90
JL5.bin164	9633	10.48	76.33	70	>70
XZ2.bin049	9630	10.87	84.28	80	>80
JL3.bin059	9624	14.17	75.81	70	>70
SX1.bin054	9606	14.5	77.62	70	>70
AH3.bin131	9601	10.87	77.43	70	>70
XZ2.bin053	9592	12.94	87.53	80	>80
SD3.bin013	9575	11.22	86.96	80	>80
SX2.bin127	9575	13.56	70.08	70	>70
GX3.bin050	9515	25.77	82.99	80	>80
SD5.bin072	9515	13.43	81.65	80	>80
XZ5.bin079	9513	11.44	83.08	80	>80
XZ3.bin009	9494	10.66	86.76	80	>80
JL5.bin094	9484	23.54	73.1	70	>70
XZ3.bin063	9468	11.32	84.47	80	>80
XZ5.bin131	9461	10.75	75.96	70	>70
JL1.bin072	9438	11.2	79.29	70	>70
XZ5.bin147	9394	11.7	81.92	80	>80
GX4.bin098	9380	22.77	79.35	70	>70
SD3.bin014	9357	12.43	70.58	70	>70
SD3.bin063	9353	14.62	81.77	80	>80
AH3.bin092	9340	11.88	81.3	80	>80
AH2.bin086	9337	10.73	76	70	>70
XZ1.bin072	9328	11.82	72.41	70	>70
SD2.bin143	9327	18	73.76	70	>70
GX4.bin130	9315	20.13	74.05	70	>70
XZ5.bin031	9310	50.1	73.9	70	>70
GX4.bin127	9309	11.55	83.76	80	>80
GX2.bin105	9307	11.18	84.31	80	>80
SD4.bin053	9302	10.91	70.19	70	>70
XZ1.bin067	9300	21.56	80.4	80	>80
GX1.bin110	9295	16.91	76.01	70	>70
XZ1.bin074	9284	10.84	88.85	80	>80
SD3.bin037	9278	25.71	85.67	80	>80
GX3.bin175	9262	13.69	76.08	70	>70
AH5.bin045	9258	11.78	79.1	70	>70
SD4.bin055	9244	11.51	84.45	80	>80
AH3.bin110	9239	12.33	81.66	80	>80
SX2.bin155	9223	35.16	75.88	70	>70
AH2.bin101	9214	11.18	79.26	70	>70
XZ2.bin024	9211	10.2	80.43	80	>80
JL3.bin069	9183	49.13	78.47	70	>70
SD2.bin115	9161	11.19	74.21	70	>70
SD2.bin187	9152	11.69	80.99	80	>80
XZ2.bin060	9134	12.08	83.67	80	>80
SX3.bin155	9132	12.37	85.34	80	>80
SX3.bin024	9119	12.07	89.2	80	>80
JL1.bin102	9110	11.49	71.12	70	>70
SX4.bin019	9100	12.12	85.09	80	>80
GX1.bin091	9095	11.44	86.95	80	>80
GX5.bin070	9075	11.66	81.13	80	>80
AH4.bin107	9069	12.48	88.88	80	>80
XZ4.bin076	9066	11.62	70.81	70	>70
AH1.bin103	9052	10.73	84.65	80	>80
XZ2.bin097	9050	30.49	85.03	80	>80
JL5.bin062	9033	11.75	80.17	80	>80
SX3.bin095	9027	17.41	84.26	80	>80
XZ1.bin099	9007	11.41	81.76	80	>80
SD1.bin182	9006	10.99	85.74	80	>80
AH1.bin031	8998	10.31	80.86	80	>80
GX3.bin140	8987	10.88	75.12	70	>70
GX4.bin147	8980	11.5	81.94	80	>80
JL5.bin052	8973	12.83	74.29	70	>70
JL5.bin150	8950	9.96	79.49	70	>70
SD4.bin023	8945	28.82	83.06	80	>80
XZ1.bin141	8937	14	79.83	70	>70
GX5.bin052	8936	11.89	84.09	80	>80
SX2.bin004	8928	11.65	75.07	70	>70
AH5.bin024	8927	11.85	80.76	80	>80
SX3.bin139	8897	10.98	72.41	70	>70
GX2.bin100	8896	11.42	79.35	70	>70
SD1.bin121	8881	41.63	100	90	>90
XZ5.bin054	8864	11.69	82.79	80	>80
SX2.bin007	8856	21.71	83.17	80	>80
SD4.bin094	8851	10.77	81.12	80	>80
AH3.bin065	8843	11.38	80.48	80	>80
GX4.bin009	8822	11.51	81.67	80	>80
GX1.bin142	8819	10.85	70.5	70	>70
AH2.bin189	8813	10.74	78.41	70	>70
AH1.bin135	8798	12.56	76.53	70	>70
JL2.bin144	8782	11.29	76.38	70	>70
GX4.bin053	8763	17.32	74.14	70	>70
XZ3.bin064	8752	11.27	81.15	80	>80
SD3.bin124	8731	18.69	70.86	70	>70
GX3.bin167	8724	12.08	72.56	70	>70
SD4.bin102	8722	12.07	77.35	70	>70
JL1.bin132	8702	26	76.75	70	>70
JL1.bin053	8698	12.8	82.05	80	>80
XZ5.bin089	8696	21.08	77.26	70	>70
JL5.bin138	8653	52.29	76.91	70	>70
GX5.bin002	8647	11	81.91	80	>80
XZ2.bin077	8624	13.62	85.6	80	>80
XZ3.bin076	8606	10.31	82.16	80	>80
XZ5.bin040	8586	10.21	76.66	70	>70
GX4.bin095	8563	18.89	73.9	70	>70
JL2.bin046	8551	11.91	80.32	80	>80
SX5.bin089	8544	13.73	80.78	80	>80
AH3.bin150	8535	10.88	75	70	>70
GX2.bin046	8529	10.66	81.71	80	>80
AH4.bin004	8521	11.05	79.73	70	>70
JL2.bin047	8517	11.16	81.25	80	>80
SX2.bin059	8509	24.72	74.27	70	>70
GX2.bin064	8497	11.59	80.91	80	>80
XZ4.bin033	8493	10.89	90.26	90	>90
JL4.bin090	8463	11.95	84.65	80	>80
AH4.bin007	8460	10.16	91.94	90	>90
JL2.bin111	8456	12.42	81.39	80	>80
GX4.bin104	8451	12.07	73.91	70	>70
SX2.bin030	8439	11.95	87.15	80	>80
XZ5.bin029	8439	14.92	87.44	80	>80
AH1.bin130	8411	10.88	70.14	70	>70
XZ3.bin018	8409	10.44	78.42	70	>70
SD2.bin021	8405	10.3	83.39	80	>80
XZ1.bin124	8380	10.47	85.9	80	>80
SD1.bin052	8363	11.75	79.68	70	>70
GX3.bin139	8320	12.07	79.79	70	>70
GX1.bin137	8318	10.67	76.77	70	>70
AH4.bin096	8293	10.75	78.51	70	>70
SX2.bin118	8291	12.28	81.9	80	>80
JL5.bin023	8286	10.29	75.78	70	>70
XZ1.bin109	8278	10.93	77.58	70	>70
SD1.bin190	8267	10.76	80.24	80	>80
XZ5.bin075	8253	31.95	76.72	70	>70
GX3.bin182	8249	10.6	80.69	80	>80
JL5.bin048	8243	10	71.84	70	>70
AH2.bin004	8243	10.77	75.94	70	>70
GX4.bin133	8225	11.71	76.72	70	>70
XZ5.bin096	8221	15.62	79.34	70	>70
JL4.bin108	8218	13.1	79.89	70	>70
SD1.bin196	8213	184.12	85.15	80	>80
SX2.bin078	8205	19.39	78.51	70	>70
XZ5.bin137	8182	10.62	70.2	70	>70
AH2.bin112	8173	11.17	72.55	70	>70
GX2.bin099	8155	12.93	77.6	70	>70
XZ1.bin122	8143	46.3	73.88	70	>70
XZ2.bin002	8132	11.27	83.2	80	>80
XZ2.bin016	8120	10.63	80.19	80	>80
GX3.bin146	8108	10.61	79.72	70	>70
JL5.bin135	8099	10.85	80.66	80	>80
SX3.bin079	8099	28.19	75	70	>70
XZ4.bin042	8096	12.84	86.32	80	>80
XZ3.bin091	8092	10.41	75.56	70	>70
JL4.bin081	8079	11.91	100	90	>90
GX1.bin101	8060	13.66	77.39	70	>70
SD3.bin195	8053	25.21	78.24	70	>70
SX2.bin054	8053	17.64	77.96	70	>70
GX5.bin134	8053	11.42	75.61	70	>70
XZ5.bin143	8052	10.56	80.37	80	>80
SD2.bin022	8040	10.34	75.4	70	>70
SD3.bin169	8015	11.78	70.07	70	>70
GX2.bin073	7976	10.75	76.64	70	>70
SD3.bin084	7962	10.33	76.1	70	>70
XZ3.bin096	7959	10.08	77.74	70	>70
GX2.bin084	7958	12.31	85.49	80	>80
AH4.bin116	7955	10.08	81.75	80	>80
GX2.bin092	7954	11.24	78.58	70	>70
GX3.bin033	7952	11.84	75.02	70	>70
AH3.bin219	7952	13.04	86.82	80	>80
SX5.bin002	7949	11.6	79.04	70	>70
SD2.bin071	7913	13.09	84.17	80	>80
SD4.bin130	7903	10.36	84	80	>80
JL1.bin109	7891	19.88	78.08	70	>70
AH2.bin127	7871	11.26	78.91	70	>70
SX1.bin118	7864	12.53	80.83	80	>80
XZ3.bin033	7823	10.1	70.06	70	>70
SD3.bin096	7816	10.28	83.79	80	>80
SX4.bin086	7811	13.36	85.87	80	>80
JL2.bin044	7804	12.82	78.4	70	>70
SD3.bin041	7801	13.02	100	90	>90
SX3.bin146	7798	13.98	86.37	80	>80
XZ1.bin095	7775	10.65	83.61	80	>80
SX5.bin013	7746	11.07	81.04	80	>80
AH3.bin060	7718	11.31	88.6	80	>80
AH2.bin148	7709	11.41	81.92	80	>80
AH1.bin034	7683	11.57	84.14	80	>80
JL4.bin103	7676	11.02	78.81	70	>70
XZ2.bin013	7675	11.62	85.76	80	>80
JL2.bin182	7664	11.83	78.69	70	>70
JL5.bin070	7657	9.28	80.61	80	>80
AH2.bin012	7655	10.68	76.6	70	>70
SD4.bin028	7633	11.72	70.98	70	>70
JL3.bin029	7606	10.77	90.41	90	>90
SD2.bin007	7590	10.53	81.11	80	>80
JL1.bin150	7581	10.52	83.37	80	>80
AH1.bin147	7574	9.61	75.44	70	>70
JL1.bin073	7563	14.89	75.73	70	>70
SD3.bin028	7547	10.61	75.13	70	>70
AH2.bin039	7540	10.51	85.13	80	>80
XZ3.bin057	7537	11.03	81.61	80	>80
JL4.bin153	7530	11.33	88.25	80	>80
SD3.bin142	7520	12.44	78.34	70	>70
SD5.bin087	7508	10.39	100	90	>90
JL3.bin067	7507	11.16	82.53	80	>80
JL1.bin167	7496	11.76	77.95	70	>70
XZ3.bin081	7496	10.27	76.94	70	>70
JL1.bin157	7494	10.95	77.29	70	>70
GX1.bin135	7494	10.49	79.33	70	>70
XZ2.bin110	7486	10.44	78.99	70	>70
SX3.bin068	7483	13.88	91.11	90	>90
AH4.bin120	7466	10.32	76.61	70	>70
XZ2.bin027	7456	17.55	100	90	>90
GX3.bin135	7450	94.16	80.99	80	>80
XZ4.bin146	7445	10.87	84.42	80	>80
AH2.bin032	7430	16.55	81.17	80	>80
JL3.bin026	7420	10.52	76.25	70	>70
XZ5.bin013	7385	27.39	77.66	70	>70
JL2.bin130	7375	11.92	79.42	70	>70
JL3.bin016	7375	9.56	71.33	70	>70
SX1.bin121	7371	11.07	75.21	70	>70
SD4.bin089	7355	11.13	74.61	70	>70
GX2.bin020	7339	27.1	72.5	70	>70
SX1.bin061	7300	14.09	100	90	>90
XZ4.bin083	7294	13.23	81.84	80	>80
AH4.bin076	7280	10.12	71.77	70	>70
GX4.bin115	7269	11.21	77.62	70	>70
GX2.bin083	7268	12.1	73.68	70	>70
XZ1.bin084	7259	12.41	87.23	80	>80
SX2.bin008	7254	11.53	73.21	70	>70
SD3.bin123	7251	9.97	83.49	80	>80
AH2.bin205	7231	10.39	77.32	70	>70
SD3.bin068	7229	12.7	83.3	80	>80
SX2.bin067	7225	13.39	86.77	80	>80
XZ3.bin019	7215	10.55	81.51	80	>80
SX5.bin095	7211	11.29	72.2	70	>70
AH1.bin089	7207	10.07	73.61	70	>70
AH4.bin078	7198	11.02	84.72	80	>80
SD3.bin174	7171	10.26	71.28	70	>70
SD1.bin064	7156	10.42	78.4	70	>70
AH3.bin050	7139	10.47	79.51	70	>70
XZ2.bin007	7130	10.75	100	90	>90
AH1.bin126	7126	10.28	70.01	70	>70
GX4.bin113	7125	10.98	95.58	90	>90
AH2.bin169	7117	10.07	77.09	70	>70
XZ1.bin050	7115	13.04	80.99	80	>80
XZ2.bin108	7113	13.2	82.15	80	>80
SX4.bin049	7110	10.88	74.68	70	>70
AH1.bin127	7085	9.48	88.04	80	>80
XZ3.bin133	7083	12.43	86.74	80	>80
JL5.bin077	7082	14.94	78.07	70	>70
SX2.bin121	7074	17.18	100	90	>90
SX5.bin039	7065	10.46	75.02	70	>70
JL3.bin096	7063	11.32	74.3	70	>70
SX2.bin108	7061	11.68	100	90	>90
SD5.bin050	7023	9.71	78.83	70	>70
SD1.bin158	7019	18.38	81.61	80	>80
SX5.bin093	6987	10.96	77.28	70	>70
GX3.bin172	6977	11.08	71.38	70	>70
XZ5.bin128	6969	10.53	80.45	80	>80
SX2.bin045	6947	15.57	88.48	80	>80
SD2.bin134	6927	10.24	76.06	70	>70
